Trump_2016/Trump_2016-09-09.txt ," ('hillari', 'clinton'), 14","('school', 'choic'), 10","('african', 'american'), 7","('go', 'get'), 7","('get', 'rid'), 7","('unit', 'state'), 6","('inner', 'citi'), 6","('e', 'mail'), 6","('audio', 'gap'), 4","('gap', 'trump'), 4","('applaus', 'trump'), 4","('year', 'ago'), 4","('bring', 'back'), 4","('get', 'wors'), 4","('1', '7'), 4","('7', 'billion'), 4","('boot', 'ground'), 4","('thank', 'much'), 3","('lot', 'peopl'), 3","('peopl', 'said'), 3)]"
Trump_2016/Trump_2016-09-12-A.txt ," ('unknown', '",,,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-09-12-B.txt ," ('hillari', 'clinton'), 17","('nation', 'guard'), 10","('member', 'nation'), 4","('men', 'woman'), 4","('thank', 'much'), 3","('applaus', 'thank'), 3","('make', 'america'), 3","('much', 'applaus'), 2","('unit', 'state'), 2","('9', '/'), 2","('/', '11'), 2","('000', 'member'), 2","('walk', 'life'), 2","('.<', 'applaus'), 2","('applaus', 'trump'), 2","('whether', 'vote'), 2","('run', 'presid'), 2","('incred', 'member'), 2","('law', 'enforc'), 2","('peopl', 'support'), 2)]"
Trump_2016/Trump_2016-09-13-A.txt ," ('build', 'wall'), 9","('audienc', '",,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-09-13-B.txt ," ('child', 'care'), 16","('trump', 'trump'), 7","('applaus', 'inaud'), 6","('low', 'incom'), 6","('thank', 'much'), 5","('incom', 'tax'), 5","('audienc', '",,,,,,,,,,,,,
Trump_2016/Trump_2016-09-13.txt ," ('build', 'wall'), 9","('audienc', '",,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-09-16.txt ," ('audienc', '",,,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-09-17.txt ," ('(', 'applaus'), 10","('illeg', 'immigr'), 9","('thank', 'much'), 8","('illeg', 'alien'), 7","('trump', 'thank'), 6","('hillari', 'clinton'), 6","('unit', 'state'), 6","('thank', 'thank'), 5","('american', 'live'), 5","('sanctuari', 'citi'), 5","('take', 'back'), 5","('love', 'one'), 5","('applaus', ')'), 5","('applaus', ')>'), 5","('Mr', 'trump'), 5","('long', 'time'), 4","('audio', 'break'), 4","('lot', 'peopl'), 4","('come', 'back'), 4","('thank', 'everybodi'), 4)]"
Trump_2016/Trump_2016-09-29.txt ," ('hillari', 'clinton'), 17","('new', 'hampshir'), 8","('applaus', 'go'), 8","('audienc', '",,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-09-30.txt ," ('hillari', 'clinton'), 33","('applaus', 'go'), 12","('audienc', '",,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-10-03-A.txt ," ('question', '",,,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-10-03-B.txt ," ('hillari', 'clinton'), 19","('(', 'applaus'), 16","('audienc', 'boo'), 15","('applaus', ')'), 14","('applaus', 'go'), 13","('audienc', '",,,,,,,,,,,,,,
